geneName	GSM340547	GSM340548	GSM340549	GSM340550	GSM340551	GSM340552	GSM340553	GSM340554	GSM340555	GSM340556	GSM340557	GSM340558	GSM340559	GSM340560	GSM340561	GSM340562	GSM340563	GSM340564	GSM340565	GSM340566	GSM340567	GSM340568	GSM340569	GSM340570	GSM340571	GSM340572	GSM340573	GSM340574	GSM340575	GSM340576	GSM340577	GSM340578	GSM340579	GSM340580	GSM340581	GSM340582	GSM340583	GSM340584	GSM340585	GSM340586	GSM340587	GSM340588	GSM340589	GSM340590	GSM340591	GSM340592	GSM340593	GSM340594	GSM340595	GSM340596	GSM340597	GSM340598	GSM340599	GSM340600	GSM340601	GSM340602	GSM340603	GSM340604
GPR18	124.499833268773	117.784019279984	177.294011918198	143.012753673244	126.23778617515	146.017755631158	121.095378780876	184.82293702688	146.017755631158	176.069352721887	199.466132393088	210.839300420499	154.343401944417	122.785807273634	115.360059214186	922.88047371349	232.324903761193	182.278425036425	157.586484908149	186.108482217	138.141214272567	209.382926990792	146.017755631158	1686.71440336399	3125.77885995122	178.527189292852	213.782507373663	410.147777325886	145.009137317862	136.23938335403	268.727471007505	415.873226934392	127.115839415941	191.340703825272	126.23778617515	1045.51641672417	134.363735503753	147.03338943962	216.766799964807	159.786310259406	171.254727012622	129.786813413124	126.23778617515	153.277274191223	199.466132393088	138.141214272567	153.277274191223	195.361178746952	162.016844028196	111.430472101904	188.706459813261	179.768944094464	127.115839415941	165.421162321599	177.294011918198	282.087709664412	136.23938335403	140.069593761375
GPR19	141.043854832206	137.187003204645	153.277274191223	176.069352721887	158.68258559219	138.141214272567	163.143760296866	132.513910251696	150.122873501681	165.421162321599	147.03338943962	166.571757496567	140.069593761375	168.897012578931	146.017755631158	195.361178746952	187.40296908104	141.043854832206	187.40296908104	146.017755631158	145.009137317862	139.102062403335	146.017755631158	178.527189292852	219.792751728065	134.363735503753	160.897711938794	181.019335983756	131.598569811977	154.343401944417	203.657339841259	168.897012578931	144.007486040168	143.012753673244	148.056087539877	206.500290360864	196.720023204866	119.428222916711	165.421162321599	147.03338943962	149.085899067962	151.16706066298	190.019017040518	162.016844028196	151.16706066298	156.497955544585	143.012753673244	145.009137317862	139.102062403335	188.706459813261	163.143760296866	133.435617387664	138.141214272567	168.897012578931	155.416945202566	153.277274191223	160.897711938794	150.122873501681
GPR25	188.706459813261	138.141214272567	126.23778617515	117.784019279984	121.937663749624	184.82293702688	115.360059214186	139.102062403335	127.115839415941	118.603271921967	136.23938335403	140.069593761375	133.435617387664	116.162451880597	109.137266146298	125.365798091127	118.603271921967	139.102062403335	151.16706066298	130.689552090521	121.095378780876	139.102062403335	149.085899067962	158.68258559219	146.017755631158	155.416945202566	140.069593761375	143.012753673244	139.102062403335	135.298309191857	137.187003204645	190.019017040518	146.017755631158	145.009137317862	135.298309191857	138.141214272567	113.771863189321	177.294011918198	126.23778617515	144.007486040168	115.360059214186	145.009137317862	135.298309191857	146.017755631158	112.985983525204	153.277274191223	124.499833268773	134.363735503753	126.23778617515	146.017755631158	121.937663749624	124.499833268773	149.085899067962	120.258911899394	139.102062403335	137.187003204645	116.970425629363	138.141214272567
GPR65	194.011720513331	170.071784204353	192.671583668617	910.174905514568	198.088319173426	247.279700204761	177.294011918198	263.197139623953	243.875327499248	393.440046409731	250.731596182253	290.018274635724	474.41308768787	286.025507346488	317.365171184381	312.995911089169	216.766799964807	210.839300420499	171.254727012622	173.645353913302	176.069352721887	200.853529061568	156.497955544585	300.245747003361	268.727471007505	156.497955544585	199.466132393088	552.564857090267	177.294011918198	225.971967050408	326.287520593731	831.746453868785	385.343167337233	250.731596182253	152.218510720348	837.531707963168	600.491494006722	151.16706066298	652.575041187462	349.706305729125	154.343401944417	247.279700204761	216.766799964807	266.871234775327	247.279700204761	430.538964609902	203.657339841259	317.365171184381	230.720118428372	160.897711938794	222.860944203808	321.795423877588	160.897711938794	357.054378585704	186.108482217	401.707058123136	304.437021440697	240.517823798787
GPR97	132.513910251696	132.513910251696	118.603271921967	123.63985010238	130.689552090521	131.598569811977	129.786813413124	136.23938335403	133.435617387664	137.187003204645	133.435617387664	131.598569811977	132.513910251696	126.23778617515	135.298309191857	127.115839415941	140.069593761375	137.187003204645	128.89031040726	130.689552090521	135.298309191857	128	133.435617387664	131.598569811977	130.689552090521	133.435617387664	138.141214272567	141.043854832206	129.786813413124	133.435617387664	131.598569811977	135.298309191857	145.009137317862	135.298309191857	137.187003204645	127.115839415941	128.89031040726	139.102062403335	135.298309191857	134.363735503753	130.689552090521	138.141214272567	137.187003204645	138.141214272567	147.03338943962	141.043854832206	122.785807273634	132.513910251696	128.89031040726	135.298309191857	128.89031040726	131.598569811977	133.435617387664	136.23938335403	128	128.89031040726	127.115839415941	124.499833268773
GRAP2	152.218510720348	127.115839415941	156.497955544585	167.73035569387	130.689552090521	168.897012578931	168.897012578931	163.143760296866	162.016844028196	178.527189292852	157.586484908149	190.019017040518	171.254727012622	173.645353913302	143.012753673244	178.527189292852	168.897012578931	176.069352721887	166.571757496567	147.03338943962	145.009137317862	179.768944094464	148.056087539877	190.019017040518	229.126418157561	155.416945202566	162.016844028196	205.073888662943	150.122873501681	148.056087539877	177.294011918198	177.294011918198	154.343401944417	176.069352721887	145.009137317862	224.411064656905	159.786310259406	131.598569811977	179.768944094464	172.445897838808	146.017755631158	148.056087539877	146.017755631158	156.497955544585	172.445897838808	146.017755631158	148.056087539877	192.671583668617	176.069352721887	133.435617387664	164.278514888052	176.069352721887	156.497955544585	168.897012578931	150.122873501681	235.568038559968	151.16706066298	162.016844028196
GSTT1	133.435617387664	3691.52189485396	3019.30335701218	200.853529061568	125.365798091127	129.786813413124	125.365798091127	2469.49443111068	154.343401944417	138.141214272567	147.03338943962	3541.14449943701	2385.3743850874	1323.36929857279	134.363735503753	112.985983525204	128	3304.00464577383	123.63985010238	3983.99466460072	134.363735503753	130.689552090521	184.82293702688	128	118.603271921967	212.305803728497	115.360059214186	5792.6187514802	2288.20405877191	2304.11977664268	2876.30310551142	131.598569811977	1924.1425903903	2836.70419069117	116.162451880597	1595.7290591447	142.024892424684	130.689552090521	2164.77294706971	125.365798091127	3821.70313333476	1978.23760163808	144.007486040168	125.365798091127	2556.5809641505	2048	2977.73571547199	2998.44750529664	116.162451880597	2610.30016474985	3396.89285965595	4269.93975640524	135.298309191857	3373.42880672798	3983.99466460072	121.095378780876	2503.96728871335	2646.73859714558
GYPE	126.23778617515	135.298309191857	136.23938335403	137.187003204645	152.218510720348	138.141214272567	132.513910251696	150.122873501681	139.102062403335	147.03338943962	153.277274191223	127.115839415941	132.513910251696	141.043854832206	129.786813413124	142.024892424684	154.343401944417	155.416945202566	137.187003204645	138.141214272567	158.68258559219	152.218510720348	150.122873501681	166.571757496567	176.069352721887	144.007486040168	168.897012578931	144.007486040168	173.645353913302	163.143760296866	136.23938335403	147.03338943962	149.085899067962	140.069593761375	137.187003204645	144.007486040168	157.586484908149	140.069593761375	138.141214272567	141.043854832206	148.056087539877	148.056087539877	141.043854832206	158.68258559219	158.68258559219	155.416945202566	145.009137317862	155.416945202566	141.043854832206	128	138.141214272567	142.024892424684	131.598569811977	147.03338943962	164.278514888052	136.23938335403	144.007486040168	172.445897838808
GZMA	333.143514993135	265.027820503393	754.825839253044	809.002303348098	162.016844028196	704.277410887549	296.112175079754	1038.29450730499	680.287136817414	855.13002949465	1184.44870031901	1287.18169551035	922.88047371349	474.41308768787	286.025507346488	781.444714987806	704.277410887549	814.629359365037	1370.03781610098	1002.92638472901	209.382926990792	675.588050315722	280.139187522749	1795.28851725524	2401.96597602689	910.174905514568	541.193236767427	879.171006912259	317.365171184381	290.018274635724	661.684649286396	1031.12248325808	261.379104181041	855.13002949465	491.143229094535	1184.44870031901	797.864529572352	448.82212931381	685.018908050489	445.721888407616	410.147777325886	335.460711387741	442.643062429627	1038.29450730499	1120.556750091	349.706305729125	359.537888188927	975.501309996992	588.133557758482	215.269482304951	484.381515123505	729.113700145701	372.216964433999	330.842324643198	467.881702517453	2556.5809641505	530.055641006786	263.197139623953
GZMB	278.204124806671	263.197139623953	296.112175079754	380.038034081037	270.596618383713	306.554548382446	286.025507346488	302.33412132596	349.706305729125	282.087709664412	340.143568408707	308.686803888835	372.216964433999	261.379104181041	302.33412132596	415.873226934392	245.571614547268	230.720118428372	315.172969816299	304.437021440697	278.204124806671	337.794025157861	364.55685007285	504.9511447006	337.794025157861	270.596618383713	382.681407650544	413.000580721729	242.190757561753	270.596618383713	367.092543492052	427.565014747325	259.573626826247	240.517823798787	326.287520593731	413.000580721729	497.99933307509	349.706305729125	398.932264786176	401.707058123136	315.172969816299	237.206543843935	272.47876670806	296.112175079754	270.596618383713	284.049784849368	230.720118428372	276.282428545133	272.47876670806	385.343167337233	266.871234775327	222.860944203808	266.871234775327	324.033688056392	233.940851258727	344.891795677617	357.054378585704	276.282428545133
GZMH	288.014972080335	184.82293702688	501.463192364507	849.223214913988	131.598569811977	704.277410887549	245.571614547268	699.41261145825	533.742469550654	797.864529572352	855.13002949465	1045.51641672417	989.118800819041	352.138705443775	364.55685007285	335.460711387741	519.147253652495	929.299615044772	729.113700145701	1152.05988832134	153.277274191223	809.002303348098	268.727471007505	685.018908050489	929.299615044772	1168.14204504927	596.34359627185	867.067199859228	284.049784849368	192.671583668617	494.559400409521	519.147253652495	372.216964433999	843.357201681995	424.611607456994	657.114059552207	501.463192364507	282.087709664412	826.001161443457	335.460711387741	261.379104181041	308.686803888835	477.712891666846	617.373607777669	803.414116246273	494.559400409521	377.412919626522	754.825839253044	533.742469550654	207.936613467196	451.943934100815	680.287136817414	256	328.557029776103	471.136077119936	1663.49290773757	421.678600840998	278.204124806671
GZMK	205.073888662943	140.069593761375	357.054378585704	719.075776377855	155.416945202566	224.411064656905	248.999666537545	891.443776815232	398.932264786176	393.440046409731	879.171006912259	1128.35083865765	424.611607456994	533.742469550654	221.321531214813	1341.84284555096	714.108757171408	666.28702998627	648.067376112783	340.143568408707	209.382926990792	415.873226934392	342.509454025245	2721.14854726966	5955.47143094399	418.765853981584	826.001161443457	709.176047672794	280.139187522749	238.856445833423	1144.10202938595	1120.556750091	354.588023836397	477.712891666846	312.995911089169	1074.90988403002	354.588023836397	232.324903761193	689.783591355233	508.463357663762	304.437021440697	328.557029776103	312.995911089169	1332.57405997254	1060.11128201357	398.932264786176	467.881702517453	648.067376112783	369.645874053759	171.254727012622	427.565014747325	519.147253652495	194.011720513331	324.033688056392	436.549064585194	2048	183.546271746026	247.279700204761
GZMM	135.298309191857	129.786813413124	141.043854832206	128	129.786813413124	145.009137317862	129.786813413124	157.586484908149	126.23778617515	165.421162321599	139.102062403335	190.019017040518	135.298309191857	157.586484908149	150.122873501681	158.68258559219	166.571757496567	156.497955544585	142.024892424684	159.786310259406	136.23938335403	190.019017040518	134.363735503753	286.025507346488	364.55685007285	160.897711938794	178.527189292852	167.73035569387	142.024892424684	126.23778617515	155.416945202566	140.069593761375	133.435617387664	177.294011918198	141.043854832206	188.706459813261	119.428222916711	121.095378780876	140.069593761375	153.277274191223	155.416945202566	114.56320907878	129.786813413124	145.009137317862	183.546271746026	137.187003204645	134.363735503753	153.277274191223	166.571757496567	116.970425629363	168.897012578931	157.586484908149	122.785807273634	144.007486040168	142.024892424684	136.23938335403	162.016844028196	153.277274191223
HAL	186.108482217	182.278425036425	196.720023204866	206.500290360864	188.706459813261	168.897012578931	235.568038559968	186.108482217	191.340703825272	186.108482217	191.340703825272	195.361178746952	188.706459813261	186.108482217	210.839300420499	192.671583668617	187.40296908104	174.853152864563	192.671583668617	209.382926990792	192.671583668617	178.527189292852	190.019017040518	196.720023204866	183.546271746026	195.361178746952	186.108482217	198.088319173426	160.897711938794	184.82293702688	183.546271746026	162.016844028196	168.897012578931	167.73035569387	200.853529061568	178.527189292852	229.126418157561	194.011720513331	212.305803728497	187.40296908104	210.839300420499	178.527189292852	182.278425036425	183.546271746026	168.897012578931	179.768944094464	196.720023204866	172.445897838808	182.278425036425	195.361178746952	199.466132393088	186.108482217	192.671583668617	167.73035569387	187.40296908104	181.019335983756	154.343401944417	194.011720513331
HCK	219.792751728065	194.011720513331	206.500290360864	382.681407650544	165.421162321599	215.269482304951	186.108482217	296.112175079754	219.792751728065	461.440236856745	362.038671967512	298.171798135925	306.554548382446	194.011720513331	259.573626826247	398.932264786176	294.066778879241	300.245747003361	222.860944203808	257.78062081452	243.875327499248	308.686803888835	206.500290360864	533.742469550654	588.133557758482	282.087709664412	347.290707826604	1074.90988403002	235.568038559968	388.023441026662	280.139187522749	494.559400409521	377.412919626522	286.025507346488	312.995911089169	694.581415653208	302.33412132596	210.839300420499	352.138705443775	374.80593816208	191.340703825272	349.706305729125	230.720118428372	533.742469550654	315.172969816299	410.147777325886	198.088319173426	296.112175079754	261.379104181041	152.218510720348	224.411064656905	192.671583668617	188.706459813261	393.440046409731	233.940851258727	501.463192364507	308.686803888835	296.112175079754
HDC	191.340703825272	179.768944094464	372.216964433999	497.99933307509	235.568038559968	401.707058123136	165.421162321599	533.742469550654	564.175419328825	1016.92671532752	729.113700145701	404.501151674049	315.172969816299	256	652.575041187462	519.147253652495	792.353276693704	328.557029776103	148.056087539877	522.758208362083	630.345939632597	232.324903761193	474.41308768787	639.145241037625	803.414116246273	826.001161443457	3956.47520327617	630.345939632597	1217.74808576279	1758.34201382452	1045.51641672417	1234.74721555534	2225.63299845337	515.56124162904	380.038034081037	568.099569698737	439.58550345613	237.206543843935	390.722357493903	922.88047371349	159.786310259406	1573.76018563892	458.252836315122	1924.1425903903	849.223214913988	1552.09376410665	163.143760296866	541.193236767427	183.546271746026	149.085899067962	401.707058123136	342.509454025245	167.73035569387	1296.13475222557	308.686803888835	652.575041187462	448.82212931381	2759.13436542093
HESX1	168.897012578931	144.007486040168	165.421162321599	128.89031040726	127.115839415941	150.122873501681	158.68258559219	160.897711938794	162.016844028196	131.598569811977	146.017755631158	155.416945202566	126.23778617515	128.89031040726	143.012753673244	136.23938335403	219.792751728065	190.019017040518	195.361178746952	195.361178746952	195.361178746952	168.897012578931	194.011720513331	154.343401944417	210.839300420499	184.82293702688	206.500290360864	140.069593761375	187.40296908104	198.088319173426	195.361178746952	181.019335983756	186.108482217	182.278425036425	194.011720513331	156.497955544585	187.40296908104	160.897711938794	128.89031040726	155.416945202566	171.254727012622	184.82293702688	200.853529061568	210.839300420499	168.897012578931	156.497955544585	154.343401944417	192.671583668617	167.73035569387	139.102062403335	168.897012578931	181.019335983756	190.019017040518	162.016844028196	205.073888662943	117.784019279984	125.365798091127	164.278514888052
HHEX	209.382926990792	274.374006409291	364.55685007285	552.564857090267	754.825839253044	252.4755723503	243.875327499248	404.501151674049	294.066778879241	903.887868201631	344.891795677617	430.538964609902	442.643062429627	564.175419328825	377.412919626522	474.41308768787	268.727471007505	284.049784849368	326.287520593731	256	330.842324643198	218.274532292597	194.011720513331	382.681407650544	576.02994416067	200.853529061568	390.722357493903	481.035647597574	533.742469550654	604.66824265192	621.667780810264	719.075776377855	592.224350159507	310.833890405132	261.379104181041	1112.81649922668	407.314679682518	512	699.41261145825	306.554548382446	213.782507373663	533.742469550654	448.82212931381	680.287136817414	377.412919626522	600.491494006722	250.731596182253	317.365171184381	222.860944203808	288.014972080335	270.596618383713	487.750654998496	263.197139623953	445.721888407616	247.279700204761	385.343167337233	359.537888188927	512
HIC1	168.897012578931	151.16706066298	172.445897838808	181.019335983756	128	157.586484908149	133.435617387664	191.340703825272	157.586484908149	145.009137317862	170.071784204353	183.546271746026	167.73035569387	205.073888662943	209.382926990792	173.645353913302	166.571757496567	202.250575837025	160.897711938794	181.019335983756	212.305803728497	202.250575837025	250.731596182253	210.839300420499	187.40296908104	183.546271746026	304.437021440697	179.768944094464	238.856445833423	212.305803728497	168.897012578931	158.68258559219	186.108482217	196.720023204866	179.768944094464	158.68258559219	155.416945202566	151.16706066298	179.768944094464	207.936613467196	177.294011918198	206.500290360864	184.82293702688	250.731596182253	210.839300420499	222.860944203808	163.143760296866	167.73035569387	199.466132393088	149.085899067962	188.706459813261	164.278514888052	163.143760296866	198.088319173426	179.768944094464	166.571757496567	144.007486040168	315.172969816299
HIST1H2AE	142.024892424684	174.853152864563	111.430472101904	128.89031040726	131.598569811977	125.365798091127	117.784019279984	120.258911899394	118.603271921967	113.771863189321	128.89031040726	172.445897838808	138.141214272567	121.095378780876	116.162451880597	122.785807273634	133.435617387664	126.23778617515	219.792751728065	114.56320907878	137.187003204645	151.16706066298	210.839300420499	150.122873501681	199.466132393088	142.024892424684	151.16706066298	129.786813413124	140.069593761375	142.024892424684	369.645874053759	151.16706066298	148.056087539877	140.069593761375	280.139187522749	157.586484908149	110.660765607407	477.712891666846	128	126.23778617515	124.499833268773	138.141214272567	147.03338943962	153.277274191223	124.499833268773	115.360059214186	132.513910251696	152.218510720348	123.63985010238	149.085899067962	123.63985010238	128	138.141214272567	133.435617387664	150.122873501681	112.205532328452	124.499833268773	110.660765607407
HIST1H2BG	157.586484908149	170.071784204353	215.269482304951	125.365798091127	140.069593761375	113.771863189321	181.019335983756	141.043854832206	183.546271746026	141.043854832206	154.343401944417	188.706459813261	134.363735503753	140.069593761375	143.012753673244	160.897711938794	146.017755631158	150.122873501681	242.190757561753	144.007486040168	148.056087539877	183.546271746026	364.55685007285	174.853152864563	237.206543843935	149.085899067962	215.269482304951	182.278425036425	154.343401944417	159.786310259406	390.722357493903	165.421162321599	176.069352721887	145.009137317862	282.087709664412	202.250575837025	158.68258559219	421.678600840998	129.786813413124	122.785807273634	156.497955544585	150.122873501681	147.03338943962	181.019335983756	157.586484908149	134.363735503753	134.363735503753	154.343401944417	150.122873501681	150.122873501681	171.254727012622	144.007486040168	150.122873501681	194.011720513331	213.782507373663	142.024892424684	130.689552090521	138.141214272567
HK3	206.500290360864	144.007486040168	106.152901864249	168.897012578931	107.634741152475	112.985983525204	184.82293702688	137.187003204645	154.343401944417	219.792751728065	173.645353913302	153.277274191223	147.03338943962	130.689552090521	128.89031040726	139.102062403335	141.043854832206	181.019335983756	145.009137317862	140.069593761375	194.011720513331	164.278514888052	150.122873501681	276.282428545133	207.936613467196	154.343401944417	221.321531214813	592.224350159507	149.085899067962	377.412919626522	194.011720513331	200.853529061568	357.054378585704	165.421162321599	248.999666537545	256	136.23938335403	141.043854832206	121.937663749624	238.856445833423	111.430472101904	268.727471007505	145.009137317862	380.038034081037	146.017755631158	330.842324643198	124.499833268773	166.571757496567	121.937663749624	116.970425629363	131.598569811977	142.024892424684	126.23778617515	224.411064656905	160.897711938794	166.571757496567	168.897012578931	157.586484908149
HLA-DOB	171.254727012622	148.056087539877	177.294011918198	205.073888662943	140.069593761375	184.82293702688	182.278425036425	256	248.999666537545	464.649807522386	359.537888188927	310.833890405132	186.108482217	173.645353913302	166.571757496567	1833.01134526049	675.588050315722	237.206543843935	317.365171184381	302.33412132596	151.16706066298	352.138705443775	199.466132393088	2574.3633910207	3875.05212098804	319.572620518813	792.353276693704	729.113700145701	230.720118428372	247.279700204761	760.076068162073	1016.92671532752	164.278514888052	213.782507373663	196.720023204866	1686.71440336399	256	178.527189292852	487.750654998496	221.321531214813	165.421162321599	181.019335983756	179.768944094464	278.204124806671	372.216964433999	206.500290360864	196.720023204866	256	210.839300420499	165.421162321599	198.088319173426	256	235.568038559968	477.712891666846	206.500290360864	617.373607777669	177.294011918198	177.294011918198
HLA-DQA1	352.138705443775	188.706459813261	1758.34201382452	1820.34981102914	317.365171184381	1024	685.018908050489	3350.12683185267	2628.45623820883	3258.51743746015	5442.29709453931	1351.17610063144	1370.03781610098	1584.70655338741	512	9607.86390410755	6746.85761345596	3956.47520327617	3590.57703451048	2957.16699243007	1845.76094742698	5792.6187514802	1833.01134526049	11505.2124220457	23010.4248440914	2418.67297060768	4096	10884.5941890786	1698.44642982798	2538.92136947505	4240.44512805428	5007.93457742671	666.28702998627	2876.30310551142	1184.44870031901	14972.2144805585	4182.06566689666	685.018908050489	4011.70553891605	1640.59110930355	1243.33556162053	1031.12248325808	955.425783333691	2401.96597602689	4124.48993303232	1541.37266934893	576.02994416067	2592.26950445113	1478.58349621504	163.143760296866	1964.57291637814	2936.74034793641	481.035647597574	3350.12683185267	1082.38647353485	11036.5374616837	1552.09376410665	1260.69187926519
HNMT	685.018908050489	1251.98364435668	837.531707963168	1782.88755363046	330.842324643198	1770.57224971851	372.216964433999	879.171006912259	1074.90988403002	1060.11128201357	1089.91506683224	849.223214913988	770.686334674466	820.295554651773	831.746453868785	530.055641006786	724.077343935025	1200.98298801344	685.018908050489	910.174905514568	477.712891666846	1152.05988832134	1082.38647353485	675.588050315722	494.559400409521	942.272154239873	430.538964609902	809.002303348098	580.036549271449	584.071022524633	809.002303348098	754.825839253044	413.000580721729	1082.38647353485	749.611876324161	749.611876324161	1770.57224971851	362.038671967512	1200.98298801344	694.581415653208	1332.57405997254	522.758208362083	634.730342368761	445.721888407616	1314.22811910441	433.533599929614	1038.29450730499	1341.84284555096	1351.17610063144	1652.00232288691	1082.38647353485	1136.19913939747	643.590847755176	922.88047371349	588.133557758482	792.353276693704	639.145241037625	484.381515123505
HOXA1	129.786813413124	150.122873501681	145.009137317862	141.043854832206	125.365798091127	156.497955544585	137.187003204645	134.363735503753	135.298309191857	128.89031040726	152.218510720348	140.069593761375	121.095378780876	129.786813413124	136.23938335403	122.785807273634	123.63985010238	139.102062403335	129.786813413124	157.586484908149	131.598569811977	141.043854832206	145.009137317862	142.024892424684	132.513910251696	134.363735503753	134.363735503753	128.89031040726	130.689552090521	132.513910251696	136.23938335403	128.89031040726	137.187003204645	141.043854832206	143.012753673244	132.513910251696	126.23778617515	153.277274191223	155.416945202566	138.141214272567	146.017755631158	135.298309191857	130.689552090521	123.63985010238	127.115839415941	130.689552090521	135.298309191857	138.141214272567	138.141214272567	130.689552090521	133.435617387664	144.007486040168	135.298309191857	128.89031040726	145.009137317862	122.785807273634	122.785807273634	118.603271921967
HPSE	138.141214272567	181.019335983756	144.007486040168	125.365798091127	115.360059214186	165.421162321599	139.102062403335	183.546271746026	124.499833268773	190.019017040518	167.73035569387	168.897012578931	130.689552090521	164.278514888052	130.689552090521	156.497955544585	173.645353913302	151.16706066298	265.027820503393	158.68258559219	170.071784204353	170.071784204353	159.786310259406	181.019335983756	254.231678831881	157.586484908149	194.011720513331	200.853529061568	156.497955544585	178.527189292852	166.571757496567	163.143760296866	172.445897838808	181.019335983756	186.108482217	233.940851258727	156.497955544585	159.786310259406	124.499833268773	178.527189292852	174.853152864563	199.466132393088	229.126418157561	195.361178746952	153.277274191223	165.421162321599	132.513910251696	184.82293702688	149.085899067962	160.897711938794	152.218510720348	159.786310259406	137.187003204645	163.143760296866	173.645353913302	159.786310259406	150.122873501681	153.277274191223
HRH1	477.712891666846	359.537888188927	344.891795677617	367.092543492052	270.596618383713	388.023441026662	182.278425036425	337.794025157861	337.794025157861	238.856445833423	335.460711387741	382.681407650544	237.206543843935	962.071295195148	382.681407650544	254.231678831881	250.731596182253	317.365171184381	445.721888407616	377.412919626522	393.440046409731	362.038671967512	359.537888188927	282.087709664412	219.792751728065	256	471.136077119936	274.374006409291	330.842324643198	1082.38647353485	588.133557758482	230.720118428372	388.023441026662	308.686803888835	481.035647597574	282.087709664412	385.343167337233	855.13002949465	364.55685007285	1060.11128201357	421.678600840998	592.224350159507	294.066778879241	296.112175079754	315.172969816299	685.018908050489	349.706305729125	357.054378585704	424.611607456994	455.087452757284	352.138705443775	344.891795677617	487.750654998496	404.501151674049	474.41308768787	418.765853981584	199.466132393088	401.707058123136
HSPA6	382.258577890942	348.41146851344	499.115030526554	617.767716882344	346.998510661872	317.139918708401	576.003445935526	583.865793531094	753.178690526265	720.304514983299	594.671999587263	313.35123372439	544.542962652089	508.388891321315	494.480433483531	406.265691361326	768.823974317742	746.26391818493	440.141148137405	728.463733513535	845.659834520073	825.081900547091	609.429805176994	757.362710944496	964.583274128176	666.712363660297	1459.27851252243	1943.34460479512	645.385039827645	1462.47136097613	674.786324382861	738.577044104663	2594.74232332957	834.611851514889	741.776411734499	813.144354406393	516.679263493379	573.949238959882	745.37360777767	735.439643999586	489.175300227335	893.472141948099	638.199097024091	1375.79107038755	1163.17956359242	1157.95837694108	425.002485487013	536.975829115977	593.810123092607	226.768741407233	641.012086748334	615.456942520076	345.884472047232	669.731604066451	361.980864794116	436.63576119155	505.403832172163	529.866949765175
HTR2B	121.937663749624	164.278514888052	282.087709664412	182.278425036425	224.411064656905	128.89031040726	113.771863189321	245.571614547268	139.102062403335	168.897012578931	203.657339841259	172.445897838808	218.274532292597	407.314679682518	183.546271746026	247.279700204761	192.671583668617	205.073888662943	133.435617387664	191.340703825272	324.033688056392	272.47876670806	138.141214272567	288.014972080335	232.324903761193	162.016844028196	298.171798135925	238.856445833423	296.112175079754	424.611607456994	155.416945202566	177.294011918198	588.133557758482	282.087709664412	126.23778617515	200.853529061568	136.23938335403	143.012753673244	209.382926990792	140.069593761375	190.019017040518	820.295554651773	168.897012578931	333.143514993135	205.073888662943	328.557029776103	164.278514888052	199.466132393088	229.126418157561	182.278425036425	218.274532292597	265.027820503393	140.069593761375	165.421162321599	182.278425036425	183.546271746026	138.141214272567	352.138705443775
ICA1	9216.47910657073	4837.34594121536	5996.89501059328	9152.81623508763	9152.81623508763	10085.5350341216	10809.4088050516	5184.53900890227	9345.13636039412	6251.55771990245	6888.62343375843	7590.60940300592	12161.2170905932	4451.26599690673	5518.26873084187	4938.98886222135	4837.34594121536	4938.98886222135	4299.63953612008	5256.91247641765	2998.44750529664	4451.26599690673	4737.79480127606	3743.05362013962	2610.30016474985	4904.87277411913	1722.15585843961	6165.49067739573	3565.77510726093	3444.31171687921	4705.06846206785	8779.96820509731	4067.7068613101	4973.34224648211	5042.76751706078	6793.78571931191	7858.29166551256	6122.90252240871	8079.2183152096	7281.39924411654	5712.87005737126	4240.44512805428	8480.89025610857	5220.6003294997	5792.6187514802	5007.93457742671	7332.04538104195	5148.72678204141	7750.10424197608	8248.97986606464	5293.47719429117	6936.53759887382	6700.25366370535	4389.98410254866	3983.99466460072	7281.39924411654	8719.32053465792	2610.30016474985
ICOS	186.108482217	136.23938335403	145.009137317862	182.278425036425	132.513910251696	155.416945202566	182.278425036425	224.411064656905	172.445897838808	222.860944203808	186.108482217	310.833890405132	213.782507373663	194.011720513331	162.016844028196	1002.92638472901	324.033688056392	203.657339841259	200.853529061568	232.324903761193	151.16706066298	218.274532292597	183.546271746026	1428.21751434282	1782.88755363046	229.126418157561	515.56124162904	1002.92638472901	158.68258559219	209.382926990792	512	666.28702998627	272.47876670806	177.294011918198	206.500290360864	955.425783333691	333.143514993135	183.546271746026	342.509454025245	369.645874053759	162.016844028196	252.4755723503	178.527189292852	643.590847755176	227.543726378642	290.018274635724	168.897012578931	194.011720513331	151.16706066298	132.513910251696	191.340703825272	213.782507373663	152.218510720348	451.943934100815	206.500290360864	359.537888188927	158.68258559219	190.019017040518
