geneName	GSM340537	GSM340538	GSM340539	GSM340540	GSM340541	GSM340542	GSM340543	GSM340544	GSM340545	GSM340546
PTGIR	149.085899067962	163.143760296866	170.071784204353	172.445897838808	168.897012578931	270.596618383713	176.069352721887	162.016844028196	168.897012578931	152.218510720348
PTPRCAP	458.252836315122	942.272154239873	666.28702998627	508.463357663762	584.071022524633	1192.6871925437	421.678600840998	369.645874053759	648.067376112783	487.750654998496
PTPRG	427.565014747325	227.543726378642	308.686803888835	306.554548382446	212.305803728497	608.874042881393	442.643062429627	280.139187522749	268.727471007505	310.833890405132
PVRIG	120.258911899394	198.088319173426	165.421162321599	144.007486040168	156.497955544585	165.421162321599	136.23938335403	128.89031040726	154.343401944417	165.421162321599
QPCT	1184.44870031901	1509.65167850609	770.686334674466	471.136077119936	995.998666150181	238.856445833423	367.092543492052	266.871234775327	2702.35220126289	3040.30427264829
RAB27B	298.171798135925	256	333.143514993135	272.47876670806	312.995911089169	134.363735503753	150.122873501681	156.497955544585	261.379104181041	321.795423877588
RALGPS2	194.011720513331	205.073888662943	247.279700204761	224.411064656905	252.4755723503	224.411064656905	158.68258559219	178.527189292852	278.204124806671	259.573626826247
RASA3	296.112175079754	298.171798135925	199.466132393088	229.126418157561	216.766799964807	464.649807522386	430.538964609902	608.874042881393	221.321531214813	254.231678831881
RASGRP2	294.066778879241	321.795423877588	286.025507346488	270.596618383713	263.197139623953	1097.49602563716	487.750654998496	252.4755723503	250.731596182253	290.018274635724
RASGRP3	418.765853981584	374.80593816208	474.41308768787	319.572620518813	247.279700204761	689.783591355233	357.054378585704	278.204124806671	385.343167337233	388.023441026662
RASSF4	481.035647597574	308.686803888835	385.343167337233	330.842324643198	225.971967050408	413.000580721729	385.343167337233	1067.48493910131	229.126418157561	272.47876670806
REN	227.543726378642	203.657339841259	219.792751728065	390.722357493903	247.279700204761	153.277274191223	183.546271746026	187.40296908104	321.795423877588	235.568038559968
RENBP	861.077929219804	657.114059552207	556.408249613341	704.277410887549	398.932264786176	1067.48493910131	929.299615044772	1807.77573640326	372.216964433999	410.147777325886
REPS2	252.4755723503	349.706305729125	330.842324643198	284.049784849368	321.795423877588	129.786813413124	198.088319173426	187.40296908104	326.287520593731	377.412919626522
RGS1	3326.98581547514	410.147777325886	501.463192364507	256	2272.39827879495	1234.74721555534	6080.60854529659	9026.8067092612	689.783591355233	1573.76018563892
RGS13	146.017755631158	124.499833268773	121.937663749624	119.428222916711	136.23938335403	131.598569811977	127.115839415941	116.970425629363	133.435617387664	124.499833268773
RNASE2	137.187003204645	172.445897838808	172.445897838808	196.720023204866	135.298309191857	224.411064656905	150.122873501681	213.782507373663	122.785807273634	182.278425036425
RNASE6	259.573626826247	526.394279247906	508.463357663762	556.408249613341	390.722357493903	770.686334674466	675.588050315722	849.223214913988	396.176638346852	396.176638346852
RPL10L	153.277274191223	135.298309191857	142.024892424684	152.218510720348	124.499833268773	150.122873501681	153.277274191223	165.421162321599	144.007486040168	122.785807273634
RRP12	427.565014747325	464.649807522386	504.9511447006	497.99933307509	501.463192364507	1573.76018563892	310.833890405132	526.394279247906	508.463357663762	474.41308768787
RRP9	548.748012818582	639.145241037625	584.071022524633	719.075776377855	739.291748107518	2721.14854726966	455.087452757284	617.373607777669	776.046882053324	709.176047672794
RSAD2	238.856445833423	276.282428545133	196.720023204866	230.720118428372	207.936613467196	127.115839415941	233.940851258727	367.092543492052	254.231678831881	205.073888662943
RYR1	155.416945202566	170.071784204353	164.278514888052	199.466132393088	165.421162321599	156.497955544585	182.278425036425	617.373607777669	176.069352721887	163.143760296866
S100A12	134.363735503753	147.03338943962	160.897711938794	130.689552090521	152.218510720348	433.533599929614	235.568038559968	144.007486040168	151.16706066298	133.435617387664
SAMSN1	304.437021440697	278.204124806671	274.374006409291	235.568038559968	245.571614547268	333.143514993135	340.143568408707	259.573626826247	265.027820503393	235.568038559968
SCN9A	564.175419328825	142.024892424684	167.73035569387	128	141.043854832206	113.771863189321	222.860944203808	1758.34201382452	182.278425036425	165.421162321599
SEC31B	159.786310259406	218.274532292597	181.019335983756	200.853529061568	199.466132393088	203.657339841259	196.720023204866	212.305803728497	210.839300420499	216.766799964807
SELL	190.019017040518	206.500290360864	199.466132393088	190.019017040518	192.671583668617	304.437021440697	158.68258559219	192.671583668617	177.294011918198	186.108482217
SERGEF	885.286124859253	1160.0730985429	1016.92671532752	1448.15468787005	1305.15008237492	1287.18169551035	1937.52606049402	1552.09376410665	1105.12971418053	962.071295195148
SH2D1A	312.995911089169	347.290707826604	298.171798135925	284.049784849368	328.557029776103	330.842324643198	333.143514993135	250.731596182253	321.795423877588	340.143568408707
SIGLEC1	135.298309191857	150.122873501681	143.012753673244	157.586484908149	135.298309191857	149.085899067962	141.043854832206	128	138.141214272567	130.689552090521
SIRPG	147.03338943962	157.586484908149	159.786310259406	150.122873501681	158.68258559219	144.007486040168	142.024892424684	143.012753673244	151.16706066298	168.897012578931
SIT1	203.657339841259	286.025507346488	230.720118428372	263.197139623953	290.018274635724	359.537888188927	266.871234775327	202.250575837025	238.856445833423	240.517823798787
SKAP1	1488.867857736	1629.25871873007	1448.15468787005	922.88047371349	1370.03781610098	935.763405034906	754.825839253044	306.554548382446	1746.19625834077	1734.13439971846
SLAMF1	232.324903761193	248.999666537545	224.411064656905	188.706459813261	181.019335983756	580.036549271449	221.321531214813	140.069593761375	242.190757561753	222.860944203808
SLAMF8	221.321531214813	284.049784849368	288.014972080335	218.274532292597	207.936613467196	160.897711938794	210.839300420499	254.231678831881	221.321531214813	235.568038559968
SLC12A1	141.043854832206	142.024892424684	136.23938335403	150.122873501681	151.16706066298	148.056087539877	157.586484908149	158.68258559219	146.017755631158	144.007486040168
SLC12A8	157.586484908149	167.73035569387	181.019335983756	160.897711938794	176.069352721887	179.768944094464	170.071784204353	158.68258559219	181.019335983756	196.720023204866
SLC15A3	1884.54430847975	955.425783333691	797.864529572352	843.357201681995	522.758208362083	903.887868201631	1074.90988403002	7804.01047997593	564.175419328825	604.66824265192
SLC2A6	501.463192364507	436.549064585194	272.47876670806	362.038671967512	382.681407650544	873.098129170387	248.999666537545	600.491494006722	948.82617537574	621.667780810264
SLC7A10	162.016844028196	128	153.277274191223	133.435617387664	125.365798091127	302.33412132596	136.23938335403	165.421162321599	122.785807273634	142.024892424684
SLCO5A1	141.043854832206	144.007486040168	124.499833268773	127.115839415941	123.63985010238	115.360059214186	148.056087539877	149.085899067962	138.141214272567	143.012753673244
SMPD3	163.143760296866	184.82293702688	205.073888662943	198.088319173426	171.254727012622	143.012753673244	174.853152864563	160.897711938794	192.671583668617	190.019017040518
SMPDL3B	172.445897838808	198.088319173426	198.088319173426	177.294011918198	196.720023204866	151.16706066298	156.497955544585	147.03338943962	202.250575837025	190.019017040518
SOCS1	206.500290360864	306.554548382446	235.568038559968	282.087709664412	302.33412132596	657.114059552207	418.765853981584	196.720023204866	259.573626826247	340.143568408707
SP140	183.546271746026	203.657339841259	190.019017040518	177.294011918198	194.011720513331	380.038034081037	178.527189292852	187.40296908104	184.82293702688	191.340703825272
SPAG4	179.768944094464	240.517823798787	218.274532292597	232.324903761193	272.47876670806	129.786813413124	186.108482217	129.786813413124	261.379104181041	315.172969816299
SPIB	141.043854832206	139.102062403335	129.786813413124	129.786813413124	168.897012578931	372.216964433999	133.435617387664	198.088319173426	120.258911899394	133.435617387664
SPOCK2	1924.1425903903	1200.98298801344	754.825839253044	714.108757171408	843.357201681995	1184.44870031901	820.295554651773	6984.7850333631	955.425783333691	989.118800819041
SSX1	119.428222916711	119.428222916711	128	127.115839415941	126.23778617515	125.365798091127	142.024892424684	132.513910251696	137.187003204645	154.343401944417
ST3GAL6	537.454942015011	225.971967050408	266.871234775327	221.321531214813	183.546271746026	247.279700204761	310.833890405132	1924.1425903903	218.274532292597	190.019017040518
ST6GALNAC4	568.099569698737	749.611876324161	533.742469550654	781.444714987806	588.133557758482	1820.34981102914	685.018908050489	448.82212931381	541.193236767427	484.381515123505
ST8SIA1	224.411064656905	354.588023836397	247.279700204761	270.596618383713	219.792751728065	195.361178746952	670.921422775482	136.23938335403	274.374006409291	312.995911089169
STEAP4	142.024892424684	146.017755631158	168.897012578931	137.187003204645	128.89031040726	404.501151674049	178.527189292852	199.466132393088	132.513910251696	129.786813413124
STXBP6	377.412919626522	407.314679682518	347.290707826604	401.707058123136	286.025507346488	352.138705443775	1168.14204504927	187.40296908104	497.99933307509	508.463357663762
TBX21	166.571757496567	184.82293702688	195.361178746952	176.069352721887	177.294011918198	167.73035569387	188.706459813261	188.706459813261	210.839300420499	191.340703825272
TCF7	141.043854832206	129.786813413124	132.513910251696	145.009137317862	139.102062403335	139.102062403335	135.298309191857	141.043854832206	145.009137317862	136.23938335403
TCL1A	196.720023204866	158.68258559219	155.416945202566	138.141214272567	163.143760296866	266.871234775327	172.445897838808	150.122873501681	160.897711938794	162.016844028196
TEC	142.024892424684	155.416945202566	157.586484908149	142.024892424684	168.897012578931	138.141214272567	162.016844028196	152.218510720348	155.416945202566	159.786310259406
TEP1	121.095378780876	165.421162321599	174.853152864563	183.546271746026	130.689552090521	177.294011918198	133.435617387664	165.421162321599	162.016844028196	162.016844028196
TGM5	134.363735503753	266.871234775327	154.343401944417	219.792751728065	247.279700204761	112.205532328452	136.23938335403	104.691463495396	337.794025157861	203.657339841259
TLR2	135.298309191857	132.513910251696	138.141214272567	108.383399982403	128	112.985983525204	128	177.294011918198	134.363735503753	139.102062403335
TLR7	324.033688056392	347.290707826604	515.56124162904	298.171798135925	270.596618383713	192.671583668617	342.509454025245	326.287520593731	286.025507346488	286.025507346488
TLR8	152.218510720348	154.343401944417	173.645353913302	153.277274191223	156.497955544585	144.007486040168	181.019335983756	143.012753673244	150.122873501681	159.786310259406
TMEM156	138.141214272567	162.016844028196	174.853152864563	142.024892424684	150.122873501681	187.40296908104	164.278514888052	150.122873501681	150.122873501681	163.143760296866
TNFAIP6	512	159.786310259406	131.598569811977	171.254727012622	117.784019279984	552.564857090267	430.538964609902	1105.12971418053	155.416945202566	176.069352721887
TNFRSF10C	176.069352721887	155.416945202566	207.936613467196	152.218510720348	165.421162321599	196.720023204866	186.108482217	172.445897838808	186.108482217	173.645353913302
TNFRSF11A	142.024892424684	181.019335983756	174.853152864563	171.254727012622	173.645353913302	132.513910251696	147.03338943962	152.218510720348	140.069593761375	157.586484908149
TNFRSF13B	225.971967050408	333.143514993135	188.706459813261	141.043854832206	245.571614547268	948.82617537574	181.019335983756	146.017755631158	196.720023204866	172.445897838808
TNFRSF17	181.019335983756	477.712891666846	229.126418157561	173.645353913302	159.786310259406	152.218510720348	218.274532292597	121.095378780876	195.361178746952	167.73035569387
TNFRSF4	178.527189292852	188.706459813261	172.445897838808	192.671583668617	173.645353913302	196.720023204866	157.586484908149	168.897012578931	183.546271746026	151.16706066298
TNFSF14	163.143760296866	263.197139623953	176.069352721887	205.073888662943	177.294011918198	448.82212931381	157.586484908149	153.277274191223	210.839300420499	184.82293702688
TNIP3	252.4755723503	263.197139623953	324.033688056392	282.087709664412	302.33412132596	261.379104181041	256	257.78062081452	229.126418157561	203.657339841259
TRAF4	229.126418157561	393.440046409731	252.4755723503	337.794025157861	458.252836315122	187.40296908104	213.782507373663	199.466132393088	300.245747003361	321.795423877588
TRAT1	174.853152864563	162.016844028196	136.23938335403	135.298309191857	135.298309191857	134.363735503753	158.68258559219	127.115839415941	165.421162321599	162.016844028196
TREM1	152.218510720348	154.343401944417	152.218510720348	153.277274191223	159.786310259406	252.4755723503	172.445897838808	156.497955544585	155.416945202566	155.416945202566
TREM2	191.340703825272	237.206543843935	250.731596182253	216.766799964807	200.853529061568	114.56320907878	142.024892424684	248.999666537545	186.108482217	196.720023204866
TREML2	222.860944203808	156.497955544585	148.056087539877	177.294011918198	151.16706066298	147.03338943962	181.019335983756	164.278514888052	195.361178746952	160.897711938794
TRIB2	1251.98364435668	1160.0730985429	1287.18169551035	1562.88942997561	968.76303024701	2005.85276945803	995.998666150181	1820.34981102914	734.185086984103	922.88047371349
TRPM4	2120.22256402714	2683.68569110193	2778.32566261283	4067.7068613101	2385.3743850874	1052.78855849581	786.880092819462	714.108757171408	3541.14449943701	1951.00261999398
TRPM6	147.03338943962	198.088319173426	200.853529061568	257.78062081452	186.108482217	212.305803728497	191.340703825272	199.466132393088	178.527189292852	170.071784204353
TSHR	121.095378780876	122.785807273634	135.298309191857	130.689552090521	117.784019279984	119.428222916711	130.689552090521	131.598569811977	116.970425629363	134.363735503753
TXK	270.596618383713	284.049784849368	306.554548382446	248.999666537545	302.33412132596	182.278425036425	199.466132393088	165.421162321599	270.596618383713	340.143568408707
TYR	133.435617387664	122.785807273634	116.970425629363	135.298309191857	123.63985010238	167.73035569387	143.012753673244	125.365798091127	128	132.513910251696
UBASH3A	132.513910251696	126.23778617515	131.598569811977	145.009137317862	144.007486040168	148.056087539877	135.298309191857	125.365798091127	134.363735503753	126.23778617515
UGT1A8	248.999666537545	218.274532292597	198.088319173426	187.40296908104	333.143514993135	183.546271746026	153.277274191223	154.343401944417	237.206543843935	240.517823798787
UGT2B17	156.497955544585	182.278425036425	326.287520593731	218.274532292597	230.720118428372	128.89031040726	131.598569811977	128.89031040726	186.108482217	218.274532292597
UPK3A	1937.52606049402	4705.06846206785	2179.83013366448	1746.19625834077	3848.28518078059	118.603271921967	191.340703825272	154.343401944417	4389.98410254866	5256.91247641765
VILL	326.287520593731	621.667780810264	625.991822178339	879.171006912259	680.287136817414	187.40296908104	254.231678831881	188.706459813261	670.921422775482	445.721888407616
VNN1	128.89031040726	138.141214272567	191.340703825272	149.085899067962	120.258911899394	110.660765607407	194.011720513331	150.122873501681	148.056087539877	172.445897838808
VNN2	222.860944203808	238.856445833423	367.092543492052	222.860944203808	198.088319173426	310.833890405132	296.112175079754	206.500290360864	410.147777325886	252.4755723503
VNN3	145.009137317862	143.012753673244	133.435617387664	156.497955544585	132.513910251696	186.108482217	177.294011918198	132.513910251696	131.598569811977	130.689552090521
VPREB3	221.321531214813	165.421162321599	212.305803728497	181.019335983756	245.571614547268	734.185086984103	168.897012578931	172.445897838808	198.088319173426	188.706459813261
WNT5B	324.033688056392	284.049784849368	467.881702517453	600.491494006722	330.842324643198	321.795423877588	560.278375045499	216.766799964807	390.722357493903	286.025507346488
WNT7A	142.024892424684	153.277274191223	187.40296908104	178.527189292852	184.82293702688	168.897012578931	162.016844028196	155.416945202566	151.16706066298	159.786310259406
ZAP70	178.527189292852	274.374006409291	219.792751728065	194.011720513331	222.860944203808	192.671583668617	203.657339841259	173.645353913302	219.792751728065	222.860944203808
ZBP1	270.596618383713	617.373607777669	276.282428545133	274.374006409291	270.596618383713	404.501151674049	256	205.073888662943	315.172969816299	298.171798135925
ZBTB10	192.671583668617	177.294011918198	261.379104181041	203.657339841259	203.657339841259	182.278425036425	162.016844028196	182.278425036425	212.305803728497	188.706459813261
ZBTB32	159.786310259406	142.024892424684	166.571757496567	138.141214272567	148.056087539877	280.139187522749	153.277274191223	136.23938335403	144.007486040168	148.056087539877
ZNF135	494.559400409521	464.649807522386	630.345939632597	639.145241037625	515.56124162904	455.087452757284	568.099569698737	744.433928867999	729.113700145701	680.287136817414
ZNF165	257.78062081452	237.206543843935	247.279700204761	252.4755723503	340.143568408707	125.365798091127	192.671583668617	170.071784204353	333.143514993135	294.066778879241
ZNF222	362.038671967512	410.147777325886	326.287520593731	302.33412132596	508.463357663762	206.500290360864	292.035511262316	259.573626826247	445.721888407616	424.611607456994
ZNF286A	257.78062081452	252.4755723503	174.853152864563	215.269482304951	268.727471007505	233.940851258727	250.731596182253	243.875327499248	268.727471007505	252.4755723503
ZNF324	724.077343935025	861.077929219804	744.433928867999	916.505672630244	903.887868201631	879.171006912259	922.88047371349	885.286124859253	837.531707963168	760.076068162073
ZNF442	210.839300420499	195.361178746952	227.543726378642	222.860944203808	198.088319173426	282.087709664412	256	300.245747003361	229.126418157561	210.839300420499
