geneName	GSM340612	GSM340613	GSM340614	GSM340618	GSM340620	GSM340623	GSM340628	GSM340630	GSM340633	GSM340634	GSM340636	GSM340648	GSM340653	GSM340654	GSM340660	GSM340665	GSM340672	GSM340673	GSM340674	GSM340677	GSM340678	GSM340684	GSM340693	GSM340694	GSM340696	GSM340697	GSM340700	GSM340701	GSM340702	GSM340704	GSM340705	GSM340706	GSM340709	GSM340712	GSM340714	GSM340715	GSM340718	GSM340720	GSM340721	GSM340723	GSM340725	GSM340727	GSM340728	GSM340729	GSM340731	GSM340732	GSM340733	GSM340745	GSM340746	GSM340747	GSM340757	GSM340758	GSM340759	GSM340760	GSM340761	GSM340762	GSM340763	GSM340764	GSM340765	GSM340766	GSM340767	GSM340769
HRH1	512	158.68258559219	643.590847755176	284.049784849368	183.546271746026	280.139187522749	362.038671967512	344.891795677617	398.932264786176	410.147777325886	335.460711387741	385.343167337233	207.936613467196	347.290707826604	290.018274635724	205.073888662943	192.671583668617	212.305803728497	205.073888662943	580.036549271449	250.731596182253	584.071022524633	424.611607456994	306.554548382446	592.224350159507	213.782507373663	203.657339841259	144.007486040168	512	149.085899067962	302.33412132596	333.143514993135	326.287520593731	385.343167337233	245.571614547268	433.533599929614	861.077929219804	215.269482304951	278.204124806671	268.727471007505	415.873226934392	380.038034081037	445.721888407616	304.437021440697	481.035647597574	935.763405034906	885.286124859253	265.027820503393	340.143568408707	227.543726378642	282.087709664412	600.491494006722	278.204124806671	233.940851258727	530.055641006786	362.038671967512	280.139187522749	704.277410887549	572.051014692977	1287.18169551035	286.025507346488	608.874042881393
HSPA6	414.582129039072	855.252603783829	290.34751234764	757.945516843143	293.041768120427	1009.07473072952	568.222559658724	198.792441294082	457.124968167868	817.559447655198	409.005885745501	295.921728849049	1322.48544699368	700.233474405232	349.937911179809	364.258478456523	805.199092497157	466.059925585621	658.056517553942	448.020893609778	583.035225177267	642.87459222526	395.614148956673	627.339414062242	1379.57494497455	870.095099566183	1719.03460549688	1806.76475747486	547.656164388844	2038.57142115915	2023.64637088308	938.908384404556	507.515273625856	355.4679904113	432.546766004507	507.319848413777	895.824980304751	1213.24326375747	310.188776354674	2284.52562807718	821.712730026087	1036.41269168972	1268.04789548077	702.674294446603	1640.03491839897	1495.31573317066	1390.5560635184	1115.97180502333	3200.69808113366	545.862318347302	855.134840963931	1426.34656961513	431.70717080398	312.950071678427	857.121510844654	443.877055542355	418.171292548541	280.135325413784	375.237452712695	3090.60260981773	213.855372445865	738.685939700638
HTR2B	487.750654998496	145.009137317862	120.258911899394	147.03338943962	129.786813413124	119.428222916711	120.258911899394	131.598569811977	146.017755631158	184.82293702688	129.786813413124	138.141214272567	127.115839415941	133.435617387664	158.68258559219	203.657339841259	130.689552090521	126.23778617515	304.437021440697	168.897012578931	212.305803728497	160.897711938794	148.056087539877	141.043854832206	144.007486040168	182.278425036425	109.896375864033	129.786813413124	155.416945202566	116.970425629363	145.009137317862	132.513910251696	121.937663749624	133.435617387664	254.231678831881	128	131.598569811977	128	179.768944094464	154.343401944417	130.689552090521	148.056087539877	126.23778617515	130.689552090521	116.162451880597	128.89031040726	148.056087539877	121.095378780876	168.897012578931	117.784019279984	119.428222916711	216.766799964807	315.172969816299	126.23778617515	195.361178746952	168.897012578931	229.126418157561	178.527189292852	143.012753673244	131.598569811977	127.115839415941	215.269482304951
ICA1	7538.17723391898	13034.0697498406	7181.15406902096	4211.15423398325	6122.90252240871	10297.4535640828	5595.300891666	9741.98468610229	4770.7487701748	4938.98886222135	6208.37505642659	6427.31292997018	4770.7487701748	7643.40626666953	6165.49067739573	5595.300891666	7033.36805529808	7590.60940300592	5634.21928710039	4544.79655758989	5634.21928710039	4329.54589413941	7696.57036156119	5007.93457742671	3875.05212098804	3350.12683185267	4240.44512805428	4938.98886222135	3640.69962205827	4770.7487701748	10369.0780178045	2876.30310551142	4039.6091576048	5367.37138220386	4803.93195205378	4837.34594121536	6653.97163095028	8135.4137226202	4973.34224648211	4124.48993303232	4737.79480127606	6165.49067739573	5077.84273895009	5673.40838138235	8902.53199381346	4803.93195205378	7281.39924411654	4544.79655758989	3902.00523998797	8192	4576.40811754381	5832.9096011656	7181.15406902096	5996.89501059328	3281.18221860709	4420.51885672213	3640.69962205827	4705.06846206785	6208.37505642659	1978.23760163808	6295.0407425557	2998.44750529664
ICOS	170.071784204353	138.141214272567	131.598569811977	156.497955544585	146.017755631158	143.012753673244	321.795423877588	124.499833268773	155.416945202566	155.416945202566	266.871234775327	165.421162321599	178.527189292852	508.463357663762	142.024892424684	144.007486040168	154.343401944417	118.603271921967	146.017755631158	224.411064656905	168.897012578931	243.875327499248	196.720023204866	404.501151674049	335.460711387741	680.287136817414	205.073888662943	144.007486040168	294.066778879241	127.115839415941	754.825839253044	218.274532292597	144.007486040168	159.786310259406	135.298309191857	572.051014692977	192.671583668617	172.445897838808	134.363735503753	177.294011918198	203.657339841259	196.720023204866	317.365171184381	136.23938335403	168.897012578931	382.681407650544	522.758208362083	349.706305729125	141.043854832206	131.598569811977	155.416945202566	179.768944094464	182.278425036425	150.122873501681	156.497955544585	170.071784204353	385.343167337233	191.340703825272	165.421162321599	390.722357493903	157.586484908149	364.55685007285
IFI44L	448.82212931381	1710.2600589893	1243.33556162053	4770.7487701748	584.071022524633	2521.38375853039	3691.52189485396	324.033688056392	310.833890405132	487.750654998496	1260.69187926519	6208.37505642659	1389.16283130642	2019.8045788024	227.543726378642	344.891795677617	975.501309996992	7231.10294561305	442.643062429627	1468.37017396821	955.425783333691	1296.13475222557	568.099569698737	5293.47719429117	3691.52189485396	1360.57427363483	2194.99205127433	359.537888188927	6700.25366370535	245.571614547268	1884.54430847975	330.842324643198	1910.85156666738	519.147253652495	288.014972080335	564.175419328825	709.176047672794	458.252836315122	225.971967050408	430.538964609902	666.28702998627	3125.77885995122	1845.76094742698	474.41308768787	588.133557758482	4737.79480127606	427.565014747325	4211.15423398325	814.629359365037	809.002303348098	826.001161443457	11993.7900211866	367.092543492052	333.143514993135	3281.18221860709	292.035511262316	776.046882053324	254.231678831881	1192.6871925437	3104.18752821329	1314.22811910441	576.02994416067
IFNA10	119.428222916711	141.043854832206	136.23938335403	107.634741152475	105.419650210249	135.298309191857	126.23778617515	117.784019279984	133.435617387664	121.937663749624	112.985983525204	122.785807273634	122.785807273634	130.689552090521	118.603271921967	109.896375864033	121.937663749624	128.89031040726	114.56320907878	129.786813413124	126.23778617515	119.428222916711	128	126.23778617515	126.23778617515	113.771863189321	116.162451880597	122.785807273634	116.162451880597	129.786813413124	122.785807273634	121.937663749624	129.786813413124	115.360059214186	128	116.162451880597	129.786813413124	118.603271921967	131.598569811977	120.258911899394	112.985983525204	116.162451880597	121.095378780876	129.786813413124	127.115839415941	123.63985010238	127.115839415941	111.430472101904	139.102062403335	126.23778617515	141.043854832206	135.298309191857	112.985983525204	119.428222916711	111.430472101904	125.365798091127	136.23938335403	112.985983525204	122.785807273634	114.56320907878	113.771863189321	124.499833268773
IFNG	163.143760296866	205.073888662943	177.294011918198	170.071784204353	196.720023204866	176.069352721887	219.792751728065	166.571757496567	160.897711938794	166.571757496567	292.035511262316	167.73035569387	191.340703825272	213.782507373663	196.720023204866	173.645353913302	192.671583668617	186.108482217	162.016844028196	212.305803728497	174.853152864563	183.546271746026	209.382926990792	310.833890405132	215.269482304951	178.527189292852	181.019335983756	171.254727012622	181.019335983756	195.361178746952	163.143760296866	206.500290360864	163.143760296866	171.254727012622	190.019017040518	199.466132393088	168.897012578931	288.014972080335	184.82293702688	190.019017040518	167.73035569387	179.768944094464	216.766799964807	173.645353913302	174.853152864563	261.379104181041	165.421162321599	265.027820503393	209.382926990792	177.294011918198	158.68258559219	219.792751728065	176.069352721887	188.706459813261	176.069352721887	159.786310259406	172.445897838808	142.024892424684	162.016844028196	504.9511447006	174.853152864563	173.645353913302
IGSF6	1468.37017396821	451.943934100815	333.143514993135	410.147777325886	484.381515123505	897.64425862762	544.95753341612	233.940851258727	245.571614547268	508.463357663762	1499.22375264832	820.295554651773	544.95753341612	1595.7290591447	248.999666537545	572.051014692977	861.077929219804	849.223214913988	719.075776377855	765.362815301089	596.34359627185	910.174905514568	1128.35083865765	2179.83013366448	2320.14619708579	1038.29450730499	369.645874053759	326.287520593731	781.444714987806	344.891795677617	1652.00232288691	1112.81649922668	388.023441026662	497.99933307509	377.412919626522	471.136077119936	541.193236767427	1332.57405997254	897.64425862762	680.287136817414	739.291748107518	1305.15008237492	1351.17610063144	190.019017040518	1217.74808576279	1296.13475222557	1144.10202938595	1144.10202938595	1067.48493910131	648.067376112783	306.554548382446	1009.9022894012	744.433928867999	436.549064585194	1176.26711551696	709.176047672794	1499.22375264832	803.414116246273	564.175419328825	6338.82621354963	310.833890405132	1710.2600589893
IL12B	137.187003204645	147.03338943962	143.012753673244	149.085899067962	166.571757496567	154.343401944417	150.122873501681	141.043854832206	134.363735503753	144.007486040168	143.012753673244	152.218510720348	148.056087539877	154.343401944417	156.497955544585	164.278514888052	170.071784204353	152.218510720348	171.254727012622	165.421162321599	150.122873501681	135.298309191857	152.218510720348	144.007486040168	159.786310259406	145.009137317862	156.497955544585	142.024892424684	141.043854832206	136.23938335403	148.056087539877	134.363735503753	176.069352721887	148.056087539877	133.435617387664	177.294011918198	195.361178746952	150.122873501681	129.786813413124	155.416945202566	159.786310259406	121.095378780876	156.497955544585	151.16706066298	184.82293702688	157.586484908149	168.897012578931	195.361178746952	186.108482217	156.497955544585	194.011720513331	162.016844028196	136.23938335403	173.645353913302	150.122873501681	182.278425036425	210.839300420499	160.897711938794	145.009137317862	159.786310259406	157.586484908149	159.786310259406
IL12RB2	109.137266146298	108.383399982403	138.141214272567	131.598569811977	112.205532328452	121.095378780876	359.537888188927	137.187003204645	121.937663749624	147.03338943962	138.141214272567	113.771863189321	121.937663749624	144.007486040168	123.63985010238	116.162451880597	119.428222916711	139.102062403335	150.122873501681	121.937663749624	124.499833268773	128	140.069593761375	142.024892424684	317.365171184381	124.499833268773	124.499833268773	372.216964433999	128.89031040726	504.9511447006	125.365798091127	118.603271921967	128	112.985983525204	121.937663749624	164.278514888052	135.298309191857	109.137266146298	153.277274191223	128.89031040726	149.085899067962	130.689552090521	229.126418157561	119.428222916711	108.383399982403	210.839300420499	126.23778617515	1045.51641672417	141.043854832206	137.187003204645	114.56320907878	130.689552090521	124.499833268773	114.56320907878	121.095378780876	122.785807273634	194.011720513331	123.63985010238	121.095378780876	196.720023204866	104.691463495396	176.069352721887
IL17A	118.603271921967	129.786813413124	109.137266146298	109.896375864033	121.095378780876	119.428222916711	122.785807273634	106.891253686831	117.784019279984	131.598569811977	116.162451880597	106.152901864249	96.3357918343083	116.970425629363	154.343401944417	103.968306733598	114.56320907878	121.095378780876	113.771863189321	114.56320907878	111.430472101904	111.430472101904	109.137266146298	121.937663749624	101.125287918512	121.937663749624	111.430472101904	114.56320907878	114.56320907878	105.419650210249	130.689552090521	111.430472101904	112.985983525204	116.970425629363	126.23778617515	114.56320907878	120.258911899394	119.428222916711	117.784019279984	112.985983525204	112.205532328452	118.603271921967	109.137266146298	118.603271921967	116.162451880597	125.365798091127	126.23778617515	121.095378780876	117.784019279984	110.660765607407	115.360059214186	112.985983525204	116.162451880597	107.634741152475	113.771863189321	131.598569811977	116.970425629363	109.137266146298	121.095378780876	118.603271921967	120.258911899394	115.360059214186
IL18R1	292.035511262316	142.024892424684	265.027820503393	288.014972080335	147.03338943962	162.016844028196	245.571614547268	130.689552090521	182.278425036425	233.940851258727	315.172969816299	174.853152864563	186.108482217	202.250575837025	206.500290360864	179.768944094464	186.108482217	284.049784849368	347.290707826604	497.99933307509	162.016844028196	448.82212931381	630.345939632597	280.139187522749	310.833890405132	474.41308768787	245.571614547268	600.491494006722	374.80593816208	218.274532292597	596.34359627185	837.531707963168	367.092543492052	209.382926990792	268.727471007505	404.501151674049	367.092543492052	215.269482304951	152.218510720348	184.82293702688	184.82293702688	286.025507346488	171.254727012622	374.80593816208	162.016844028196	306.554548382446	455.087452757284	230.720118428372	418.765853981584	135.298309191857	190.019017040518	237.206543843935	190.019017040518	138.141214272567	205.073888662943	261.379104181041	404.501151674049	177.294011918198	330.842324643198	302.33412132596	143.012753673244	1112.81649922668
IL18RAP	221.321531214813	222.860944203808	245.571614547268	210.839300420499	242.190757561753	232.324903761193	321.795423877588	191.340703825272	188.706459813261	215.269482304951	354.588023836397	186.108482217	212.305803728497	319.572620518813	149.085899067962	237.206543843935	188.706459813261	198.088319173426	207.936613467196	300.245747003361	206.500290360864	213.782507373663	294.066778879241	298.171798135925	390.722357493903	340.143568408707	182.278425036425	247.279700204761	261.379104181041	207.936613467196	685.018908050489	340.143568408707	168.897012578931	218.274532292597	174.853152864563	390.722357493903	326.287520593731	661.684649286396	179.768944094464	232.324903761193	200.853529061568	340.143568408707	207.936613467196	173.645353913302	268.727471007505	372.216964433999	445.721888407616	308.686803888835	340.143568408707	168.897012578931	171.254727012622	265.027820503393	280.139187522749	181.019335983756	215.269482304951	337.794025157861	407.314679682518	207.936613467196	219.792751728065	357.054378585704	198.088319173426	445.721888407616
IL1A	337.794025157861	202.250575837025	166.571757496567	879.171006912259	388.023441026662	458.252836315122	7434.39692035818	491.143229094535	254.231678831881	1243.33556162053	136.23938335403	1710.2600589893	300.245747003361	481.035647597574	127.115839415941	147.03338943962	344.891795677617	247.279700204761	147.03338943962	367.092543492052	897.64425862762	1067.48493910131	1509.65167850609	177.294011918198	2683.68569110193	471.136077119936	962.071295195148	132.513910251696	680.287136817414	210.839300420499	680.287136817414	436.549064585194	584.071022524633	1910.85156666738	261.379104181041	2521.38375853039	982.28645818907	661.684649286396	1176.26711551696	861.077929219804	648.067376112783	215.269482304951	6841.0402359572	240.517823798787	1305.15008237492	522.758208362083	2521.38375853039	154.343401944417	156.497955544585	3468.26879943691	1924.1425903903	222.860944203808	430.538964609902	145.009137317862	390.722357493903	14164.5779977481	1389.16283130642	407.314679682518	1833.01134526049	207.936613467196	843.357201681995	873.098129170387
IL1B	167.73035569387	154.343401944417	230.720118428372	184.82293702688	156.497955544585	187.40296908104	3191.45811828941	213.782507373663	205.073888662943	215.269482304951	150.122873501681	248.999666537545	544.95753341612	401.707058123136	415.873226934392	147.03338943962	159.786310259406	128.89031040726	349.706305729125	749.611876324161	292.035511262316	261.379104181041	335.460711387741	227.543726378642	1314.22811910441	922.88047371349	418.765853981584	158.68258559219	357.054378585704	922.88047371349	714.108757171408	699.41261145825	221.321531214813	188.706459813261	198.088319173426	2091.03283344833	393.440046409731	5873.48069587283	1499.22375264832	891.443776815232	537.454942015011	227.543726378642	3691.52189485396	177.294011918198	625.991822178339	639.145241037625	2076.58901460998	195.361178746952	625.991822178339	1160.0730985429	781.444714987806	256	413.000580721729	172.445897838808	522.758208362083	776.046882053324	235.568038559968	233.940851258727	467.881702517453	849.223214913988	639.145241037625	685.018908050489
IL1RL1	114.56320907878	113.771863189321	114.56320907878	117.784019279984	111.430472101904	108.383399982403	105.419650210249	122.785807273634	125.365798091127	121.937663749624	115.360059214186	121.937663749624	117.784019279984	121.095378780876	142.024892424684	127.115839415941	116.162451880597	117.784019279984	116.162451880597	125.365798091127	120.258911899394	125.365798091127	126.23778617515	116.970425629363	116.970425629363	112.985983525204	111.430472101904	106.152901864249	112.205532328452	119.428222916711	129.786813413124	112.985983525204	121.937663749624	96.3357918343083	121.095378780876	127.115839415941	130.689552090521	114.56320907878	119.428222916711	116.162451880597	128	117.784019279984	116.162451880597	116.970425629363	115.360059214186	131.598569811977	113.771863189321	121.937663749624	121.937663749624	114.56320907878	148.056087539877	126.23778617515	115.360059214186	123.63985010238	116.162451880597	134.363735503753	136.23938335403	126.23778617515	108.383399982403	144.007486040168	106.891253686831	146.017755631158
IL21	121.937663749624	123.63985010238	130.689552090521	130.689552090521	119.428222916711	136.23938335403	135.298309191857	125.365798091127	125.365798091127	133.435617387664	131.598569811977	122.785807273634	128	128	151.16706066298	113.771863189321	134.363735503753	128.89031040726	142.024892424684	124.499833268773	126.23778617515	140.069593761375	130.689552090521	121.095378780876	131.598569811977	129.786813413124	123.63985010238	126.23778617515	135.298309191857	128	130.689552090521	122.785807273634	122.785807273634	120.258911899394	134.363735503753	132.513910251696	135.298309191857	147.03338943962	131.598569811977	118.603271921967	113.771863189321	112.985983525204	128.89031040726	122.785807273634	149.085899067962	121.095378780876	140.069593761375	120.258911899394	127.115839415941	122.785807273634	124.499833268773	121.937663749624	132.513910251696	126.23778617515	142.024892424684	142.024892424684	130.689552090521	125.365798091127	136.23938335403	143.012753673244	135.298309191857	129.786813413124
IL26	256	580.036549271449	284.049784849368	225.971967050408	349.706305729125	270.596618383713	233.940851258727	407.314679682518	270.596618383713	254.231678831881	261.379104181041	237.206543843935	224.411064656905	298.171798135925	522.758208362083	337.794025157861	385.343167337233	257.78062081452	315.172969816299	237.206543843935	304.437021440697	286.025507346488	259.573626826247	248.999666537545	233.940851258727	268.727471007505	225.971967050408	263.197139623953	248.999666537545	290.018274635724	421.678600840998	243.875327499248	205.073888662943	247.279700204761	304.437021440697	261.379104181041	324.033688056392	661.684649286396	250.731596182253	250.731596182253	261.379104181041	252.4755723503	328.557029776103	227.543726378642	522.758208362083	242.190757561753	250.731596182253	259.573626826247	352.138705443775	261.379104181041	330.842324643198	257.78062081452	430.538964609902	347.290707826604	240.517823798787	245.571614547268	207.936613467196	245.571614547268	282.087709664412	209.382926990792	448.82212931381	202.250575837025
IL2RA	170.071784204353	154.343401944417	128	177.294011918198	186.108482217	167.73035569387	206.500290360864	140.069593761375	151.16706066298	146.017755631158	190.019017040518	163.143760296866	167.73035569387	349.706305729125	213.782507373663	152.218510720348	157.586484908149	164.278514888052	190.019017040518	202.250575837025	195.361178746952	221.321531214813	248.999666537545	200.853529061568	268.727471007505	248.999666537545	162.016844028196	154.343401944417	171.254727012622	168.897012578931	340.143568408707	174.853152864563	172.445897838808	146.017755631158	142.024892424684	268.727471007505	179.768944094464	230.720118428372	150.122873501681	155.416945202566	165.421162321599	182.278425036425	218.274532292597	140.069593761375	174.853152864563	471.136077119936	192.671583668617	219.792751728065	170.071784204353	158.68258559219	252.4755723503	188.706459813261	140.069593761375	156.497955544585	272.47876670806	218.274532292597	374.80593816208	218.274532292597	196.720023204866	891.443776815232	191.340703825272	268.727471007505
IL2RB	263.197139623953	227.543726378642	200.853529061568	256	210.839300420499	250.731596182253	396.176638346852	182.278425036425	227.543726378642	290.018274635724	537.454942015011	225.971967050408	265.027820503393	413.000580721729	172.445897838808	243.875327499248	212.305803728497	300.245747003361	250.731596182253	522.758208362083	215.269482304951	382.681407650544	359.537888188927	1152.05988832134	491.143229094535	639.145241037625	374.80593816208	194.011720513331	458.252836315122	206.500290360864	418.765853981584	367.092543492052	233.940851258727	328.557029776103	200.853529061568	897.64425862762	349.706305729125	219.792751728065	207.936613467196	349.706305729125	372.216964433999	537.454942015011	396.176638346852	196.720023204866	199.466132393088	467.881702517453	364.55685007285	765.362815301089	219.792751728065	326.287520593731	209.382926990792	357.054378585704	330.842324643198	288.014972080335	328.557029776103	352.138705443775	744.433928867999	290.018274635724	257.78062081452	975.501309996992	256	576.02994416067
IL3	145.009137317862	138.141214272567	138.141214272567	135.298309191857	163.143760296866	140.069593761375	140.069593761375	129.786813413124	150.122873501681	128	133.435617387664	158.68258559219	138.141214272567	166.571757496567	215.269482304951	147.03338943962	155.416945202566	160.897711938794	138.141214272567	128.89031040726	147.03338943962	145.009137317862	136.23938335403	131.598569811977	142.024892424684	128.89031040726	141.043854832206	132.513910251696	129.786813413124	148.056087539877	148.056087539877	124.499833268773	149.085899067962	139.102062403335	139.102062403335	135.298309191857	136.23938335403	374.80593816208	135.298309191857	136.23938335403	148.056087539877	124.499833268773	138.141214272567	143.012753673244	143.012753673244	135.298309191857	154.343401944417	157.586484908149	168.897012578931	165.421162321599	164.278514888052	140.069593761375	134.363735503753	144.007486040168	121.937663749624	139.102062403335	153.277274191223	139.102062403335	132.513910251696	143.012753673244	137.187003204645	154.343401944417
IL4	118.603271921967	141.043854832206	131.598569811977	121.937663749624	128	130.689552090521	131.598569811977	125.365798091127	132.513910251696	126.23778617515	135.298309191857	128	137.187003204645	134.363735503753	132.513910251696	124.499833268773	136.23938335403	136.23938335403	159.786310259406	135.298309191857	131.598569811977	136.23938335403	126.23778617515	126.23778617515	132.513910251696	108.383399982403	125.365798091127	131.598569811977	123.63985010238	134.363735503753	135.298309191857	132.513910251696	127.115839415941	121.095378780876	116.162451880597	124.499833268773	139.102062403335	132.513910251696	115.360059214186	127.115839415941	127.115839415941	128	128	134.363735503753	126.23778617515	109.137266146298	155.416945202566	135.298309191857	132.513910251696	115.360059214186	137.187003204645	132.513910251696	140.069593761375	118.603271921967	117.784019279984	129.786813413124	128.89031040726	154.343401944417	123.63985010238	123.63985010238	119.428222916711	123.63985010238
IL4R	6208.37505642659	6472.01842678479	3104.18752821329	1192.6871925437	4011.70553891605	2574.3633910207	3492.39251668155	11828.6679697203	4904.87277411913	1734.13439971846	2210.25942836107	3691.52189485396	1991.99733230036	3396.89285965595	7486.10724027925	15825.9008131047	10660.5924797803	1478.58349621504	5113.161928301	1629.25871873007	2592.26950445113	4837.34594121536	2998.44750529664	1698.44642982798	5556.65132522566	3258.51743746015	1243.33556162053	580.036549271449	7181.15406902096	867.067199859228	11268.4385742008	5184.53900890227	1251.98364435668	2977.73571547199	5955.47143094399	5556.65132522566	13124.7288744284	7967.98932920145	2019.8045788024	3929.14583275628	5007.93457742671	4640.29239417159	5077.84273895009	1105.12971418053	5712.87005737126	3795.30470150296	10085.5350341216	1418.35209534559	6517.03487492029	4329.54589413941	2048	4770.7487701748	7967.98932920145	2019.8045788024	6841.0402359572	4039.6091576048	3743.05362013962	4672.56818019706	9410.13692413571	4482.22700036399	7750.10424197608	5113.161928301
IL5	160.897711938794	162.016844028196	157.586484908149	172.445897838808	156.497955544585	176.069352721887	162.016844028196	164.278514888052	164.278514888052	174.853152864563	158.68258559219	142.024892424684	152.218510720348	162.016844028196	182.278425036425	133.435617387664	164.278514888052	184.82293702688	167.73035569387	159.786310259406	174.853152864563	171.254727012622	159.786310259406	151.16706066298	148.056087539877	152.218510720348	148.056087539877	157.586484908149	160.897711938794	150.122873501681	167.73035569387	176.069352721887	173.645353913302	143.012753673244	151.16706066298	163.143760296866	171.254727012622	135.298309191857	147.03338943962	151.16706066298	156.497955544585	156.497955544585	170.071784204353	167.73035569387	181.019335983756	158.68258559219	155.416945202566	133.435617387664	163.143760296866	166.571757496567	172.445897838808	166.571757496567	152.218510720348	149.085899067962	179.768944094464	174.853152864563	173.645353913302	154.343401944417	158.68258559219	184.82293702688	171.254727012622	170.071784204353
IL5RA	120.258911899394	132.513910251696	141.043854832206	128	117.784019279984	138.141214272567	136.23938335403	127.115839415941	125.365798091127	120.258911899394	127.115839415941	115.360059214186	145.009137317862	120.258911899394	122.785807273634	130.689552090521	128	176.069352721887	138.141214272567	139.102062403335	147.03338943962	153.277274191223	137.187003204645	120.258911899394	129.786813413124	126.23778617515	135.298309191857	117.784019279984	133.435617387664	136.23938335403	136.23938335403	132.513910251696	137.187003204645	145.009137317862	118.603271921967	116.970425629363	128	141.043854832206	121.095378780876	119.428222916711	125.365798091127	147.03338943962	135.298309191857	147.03338943962	130.689552090521	129.786813413124	147.03338943962	122.785807273634	144.007486040168	138.141214272567	133.435617387664	129.786813413124	133.435617387664	125.365798091127	127.115839415941	134.363735503753	142.024892424684	137.187003204645	133.435617387664	128	123.63985010238	230.720118428372
IL7	163.143760296866	172.445897838808	134.363735503753	162.016844028196	132.513910251696	133.435617387664	139.102062403335	155.416945202566	156.497955544585	143.012753673244	136.23938335403	188.706459813261	134.363735503753	120.258911899394	137.187003204645	159.786310259406	148.056087539877	176.069352721887	195.361178746952	134.363735503753	123.63985010238	177.294011918198	140.069593761375	170.071784204353	160.897711938794	162.016844028196	215.269482304951	136.23938335403	199.466132393088	137.187003204645	143.012753673244	139.102062403335	118.603271921967	135.298309191857	151.16706066298	133.435617387664	124.499833268773	112.985983525204	142.024892424684	135.298309191857	136.23938335403	191.340703825272	158.68258559219	139.102062403335	144.007486040168	151.16706066298	184.82293702688	173.645353913302	143.012753673244	135.298309191857	134.363735503753	146.017755631158	143.012753673244	145.009137317862	160.897711938794	315.172969816299	183.546271746026	170.071784204353	148.056087539877	349.706305729125	118.603271921967	215.269482304951
IL7R	259.573626826247	306.554548382446	173.645353913302	227.543726378642	215.269482304951	288.014972080335	694.581415653208	184.82293702688	170.071784204353	243.875327499248	209.382926990792	340.143568408707	242.190757561753	621.667780810264	347.290707826604	221.321531214813	282.087709664412	186.108482217	330.842324643198	347.290707826604	227.543726378642	560.278375045499	477.712891666846	335.460711387741	1209.33648530384	652.575041187462	247.279700204761	168.897012578931	347.290707826604	213.782507373663	2817.1096435502	222.860944203808	192.671583668617	342.509454025245	203.657339841259	982.28645818907	541.193236767427	826.001161443457	152.218510720348	278.204124806671	709.176047672794	298.171798135925	1438.15155275571	150.122873501681	410.147777325886	494.559400409521	1251.98364435668	235.568038559968	533.742469550654	155.416945202566	212.305803728497	278.204124806671	657.114059552207	194.011720513331	1520.15213632415	855.13002949465	1408.5548217751	418.765853981584	319.572620518813	2048	247.279700204761	2149.81976806004
IL9	109.137266146298	129.786813413124	116.970425629363	117.784019279984	124.499833268773	117.784019279984	111.430472101904	122.785807273634	113.771863189321	112.985983525204	120.258911899394	114.56320907878	123.63985010238	146.017755631158	120.258911899394	120.258911899394	116.970425629363	123.63985010238	128	132.513910251696	127.115839415941	116.162451880597	122.785807273634	116.970425629363	112.205532328452	113.771863189321	123.63985010238	123.63985010238	125.365798091127	124.499833268773	114.56320907878	114.56320907878	118.603271921967	109.137266146298	121.937663749624	117.784019279984	124.499833268773	133.435617387664	118.603271921967	112.205532328452	151.16706066298	121.095378780876	123.63985010238	137.187003204645	121.095378780876	131.598569811977	121.937663749624	134.363735503753	137.187003204645	110.660765607407	131.598569811977	122.785807273634	131.598569811977	111.430472101904	130.689552090521	128	135.298309191857	171.254727012622	114.56320907878	142.024892424684	119.428222916711	130.689552090521
IRF8	357.054378585704	501.463192364507	171.254727012622	218.274532292597	212.305803728497	286.025507346488	296.112175079754	194.011720513331	218.274532292597	312.995911089169	278.204124806671	245.571614547268	328.557029776103	792.353276693704	522.758208362083	315.172969816299	306.554548382446	335.460711387741	826.001161443457	390.722357493903	294.066778879241	413.000580721729	477.712891666846	694.581415653208	410.147777325886	2683.68569110193	330.842324643198	294.066778879241	467.881702517453	849.223214913988	2702.35220126289	415.873226934392	229.126418157561	319.572620518813	439.58550345613	471.136077119936	484.381515123505	1663.49290773757	321.795423877588	268.727471007505	286.025507346488	675.588050315722	556.408249613341	172.445897838808	257.78062081452	621.667780810264	955.425783333691	568.099569698737	1478.58349621504	430.538964609902	186.108482217	592.224350159507	576.02994416067	330.842324643198	548.748012818582	445.721888407616	855.13002949465	308.686803888835	218.274532292597	1136.19913939747	268.727471007505	1323.36929857279
